id,symbol,company_name,stock_exchange_id,stock_exchange_name,company_profile,icb_name,icb_code
f3da40b1-2873-440f-a0ba-357df937c370,BAX,Công ty Cổ phần Thống Nhất,573df931-5d3e-4f02-8f90-ae56a7db08e9,HNX,"Công ty Cổ phần Thống Nhất (BAX) được thành lập năm 2004 dưới sự góp vốn của 3 cổ đông sáng lập: Tổng công ty Tín Nghĩa, Tổng Công ty Cao su Đồng Nai, Tập đoàn Công nghiệp Cao su Việt Nam. Công ty hoạt động chủ yếu trong lĩnh vực đầu tư phát triển và kinh doanh cơ sở hạ tầng khu công nghiệp. BAX quản lý và kinh doanh cơ sở hạ tầng Khu Công nghiệp Bàu Xéo với tổng diện tích 499,8657ha tại huyện Trảng Bom, tỉnh Đồng Nai. Bên cạnh đó, BAX đang triển khai thực hiện Khu Trung tâm Dịch vụ Khu Công nghiệp Bàu Xéo có diện tích 38,8 ha với tổng vốn đầu tư cơ sở hạ tầng là 648,69 tỷ đồng. BAX chính thức được giao dịch tại Sở Giao dịch Chứng khoán Thành phố Hà Nội (HNX) từ năm 2017.",Xây dựng và Vật liệu,2350
1ef6d27d-6137-43c3-b74a-f7d5f6287dd4,BBS,Công ty Cổ phần VICEM Bao bì Bút Sơn,573df931-5d3e-4f02-8f90-ae56a7db08e9,HNX,"Công ty Cổ phần VICEM Bao bì Bút Sơn (BBS) có tiền thân là Công ty Bao bì Xi măng Nam Hà được thành lập vào năm 1996. Năm 2003, công ty được cổ phần hóa. Công ty là đơn vị chuyên sản xuất vỏ bao xi măng với công suất trên 100 triệu sản phẩm/năm. Sản phẩm vỏ bao xi măng của công ty đã được các khách hàng đánh giá là sản phẩm có chất lượng cao và ổn định trên thị trường. Hiện nay công ty đã và đang cung cấp vỏ bao xi măng cho các nhà máy xi măng lớn trong nước như Công ty xi măng Bút Sơn tiêu thụ trên 70% sản lượng của công ty, Công ty Xi măng Bỉm Sơn, Công ty Xi măng Hoàng Mai, Công ty Xi măng Nghi Sơn.",Hàng công nghiệp,2720
f68d1f8e-4147-4ab3-bcbe-9fd135ad4161,BCC,Công ty Cổ phần Xi măng Bỉm Sơn,573df931-5d3e-4f02-8f90-ae56a7db08e9,HNX,"Công ty Cổ phần Xi măng Bỉm Sơn (BCC) có tiền thân là Nhà máy Xi măng Bỉm Sơn được thành lập vào năm 1980. Công ty hoạt động chính trong lĩnh vực sản xuất, kinh doanh, xuất nhập khẩu xi măng, clinker và các loại vật liệu xây dựng khác. BCC chính thức hoạt động theo mô hình công ty cổ phần từ năm 2006. Công ty có tổng công suất sản xuất clinker đạt 3,1 triệu tấn/năm và tổng công suất nghiền xi măng đạt 4 triệu tấn/năm. Sản lượng tiêu thụ của BCC chiếm khoảng 6,3% thị phần tiêu thụ nội địa và khoảng 11% thị phần với sản lượng tiêu thụ đạt khoảng 110.000  - 120.000 tấn/tháng tại thị trường miền Trung. Năm 2006, công ty chính thức được niêm yết và giao dịch tại Sở giao dịch Chứng khoán Hà Nội (HNX).",Xây dựng và Vật liệu,2350
c08395d1-46ad-4073-8bc0-8264d82d7c37,BCF,Công ty Cổ phần thực phẩm Bích Chi,573df931-5d3e-4f02-8f90-ae56a7db08e9,HNX,"Công ty Cổ phần thực phẩm Bích Chi (BCF), tiền thân là Nhà máy Bột Bích Chi, được thành lập năm 1966. Năm 2000, Công ty chuyển đổi mô hình kinh doanh hoạt động là Công ty Cổ phần. Hoạt động sản xuất chính của công ty là sản xuất, chế biến lương thực-thực phẩm như: hủ tiếu – phở  - miến –mì ăn liền, bột dinh dưỡng, bột gạo và kinh doanh xuất nhập khẩu các loại thực phẩm. Công ty có 04 dòng sản phẩm chính là bột dinh dưỡng, bánh phồng tôm, sản phẩm chế biến từ bột gạo, và sản phẩm ăn liền.Thị trường xuất khẩu mang lại thu nhập chính cho công ty. Các thị trường xuất khẩu của công ty bao gồm Nhật, Hàn Quốc, Úc, Pháp, Anh, Mỹ, Đông Âu, Tây Âu. Ngày 16/03/2020, BCF chính thức giao dịch trên Sở Giao dịch Chứng khoán Hà Nội (HNX).",Sản xuất thực phẩm,3570
b20211cd-64f0-46e5-8bd8-1380208d249c,BED,Công ty Cổ phần Sách và Thiết bị trường học Đà Nẵng,573df931-5d3e-4f02-8f90-ae56a7db08e9,HNX,"Công ty Cổ phần Sách và Thiết bị trường học Đà Nẵng (BED) có tiền thân Doanh nghiệp Nhà nước Công ty Sách và Thiết bị trường học Đà Nẵng được thành lập vào năm 1982. Công ty hoạt động trong lĩnh vực sản xuất, kinh doanh, cung ứng sách vở, thiết bị giảng dạy và học tập cho giáo viên và học sinh trên địa bàn thành phố Đà Nẵng. Công ty chuyển sang mô hình công ty cổ phần từ năm 2004. Ngày 21/10/2009, BED chính thức giao dịch trên Sở Giao dịch Chứng khoán Hà Nội (HNX).",Truyền thông,5550
d368cead-100c-44ef-bc9c-93e7ac24462b,BKC,Công ty Cổ phần Khoáng sản Bắc Kạn,573df931-5d3e-4f02-8f90-ae56a7db08e9,HNX,"Công ty Cổ phần Khoáng sản Bắc Kạn (BKC) có tiền thân là Công ty Khoáng sản Bắc Kạn được thành lập theo Quyết định số 312/QĐ  - UB ngày 05/04/2000 của UBND tỉnh Bắc Kạn. Ngày 01/04/2006, Công ty chính thức đi vào hoạt động theo hình thức Công ty cổ phần. Hoạt động kinh doanh chính của Công ty là khai thác và chế biến khoáng sản. Công ty Khoáng sản Bắc Kạn luôn khẳng định là một trong những đơn vị hàng đầu của tỉnh Bắc Kạn, nhiều năm liền đạt thành tích cao về SXKD và được tặng thưởng nhiều bằng khen của UBND tỉnh, Sở Công nghiệp  - Khoa học & Công nghệ, Sở Tài chính và Sở Lao động Thương binh và Xã hội tỉnh.",Khai khoáng,1770
2e24b55e-a4f3-4069-a0f3-f43c2be36d45,BNA,Công ty Cổ phần Tập đoàn Đầu tư Bảo Ngọc,573df931-5d3e-4f02-8f90-ae56a7db08e9,HNX,"Công ty Cổ phần Tập đoàn Đầu tư Bảo Ngọc (BNA) có tiền thân là Công ty cổ phần Đầu tư Sản xuất Bảo Ngọc Akito được thành lập năm 2012. BNA trở thành công ty đại chúng từ tháng 05/2018. Công ty hoạt động chính trong lĩnh vực sản xuất và kinh doanh bánh kẹo. Công ty hiện đang quản lý vận hành Nhà máy Bảo Ngọc Miền Bắc với diện tích 6.000m2, công suất 100,000 tấn sản phẩm/năm, Nhà máy Bảo Ngọc Miền Nam với diện tích 6.000m2, công suất 100,000 tấn sản phẩm/năm. Ngoài ra, Công ty còn sở hữu 01 dây chuyền sản xuất bánh khô tại công ty con  - Công ty TNHH Chế biến nông sản Hồng Hà. BNA chính thức được niêm yết và giao dịch tại Sở Giao dịch Chứng khoán Hà Nội (HNX) từ cuối năm 2020.",Sản xuất thực phẩm,3570
008d7863-1f51-463f-924b-85c72f9651cf,BPC,Công ty Cổ phần Vicem Bao bì Bỉm Sơn,573df931-5d3e-4f02-8f90-ae56a7db08e9,HNX,"Công ty Cổ phần Vicem Bao bì Bỉm Sơn (BPC) có tiền thân là Phân xưởng sản xuất vỏ bao thủ công trực thuộc Nhà máy xi măng Bỉm Sơn được thành lập vào năm 1992. Công ty hoạt động chính trong lĩnh vực sản xuất và kinh doanh bao bì. BPC chuyển sang hoạt động theo mô hình cổ phần từ năm 1999. Công ty hiện có dây chuyền sản xuất bao bì với công suất 60 triệu vỏ bao/năm. Sản phẩm vỏ bao của Công ty được tiêu thụ ở một số đơn vị khách hàng như: Công ty cổ phần xi măng Bỉm Sơn, Công ty xi măng Tam Điệp, Công ty cổ phần xi măng Hoàng Mai, Công ty cổ phần xi măng Bút sơn, Công ty xi măng Nghi Sơn, Công ty xi măng Quảng Bình. BPC cung cấp khoảng 70-80% lượng vỏ bao mà Công ty Cổ phần xi măng ViCem Bỉm Sơn nhập vào. Ngày 08/06/2009, BPC chính thức giao dịch trên Sở Giao dịch Chứng khoán Hà Nội (HNX).",Hàng công nghiệp,2720
fa4da6c7-845a-4bc3-80aa-b693d63c5109,BSC,Công ty BSC,573df931-5d3e-4f02-8f90-ae56a7db08e9,HNX,"Công ty Cổ phần Dịch vụ Bến Thành tiền thân là Công ty Thương mại Dịch vụ Bến Thành được thành lập năm 2003. Công ty chính thức hoạt động theo mô hình công ty cổ phần từ năm 2007. Công ty hoạt động chủ yếu trong lĩnh vực kinh doanh hàng gia dụng, cung cấp dịch vụ kho vận, nhà hàng, khách sạn tại khu vực thành phố Hồ Chí Minh và các tỉnh lân cận. Hiện nay công ty đang khai thác và quản lý kho hàng với diện tích 5.246 m2 có vị trí cận kề các cảng container quốc tế Việt Nam, Tân Thuận, Bến Nghé và Khánh Hội thuận tiện để phát triển dịch vụ kho bãi và vận chuyển hàng hóa.",Bất động sản,8630
1b41c78d-eee4-4fe5-8fb0-32ee35f0a2fe,BTS,Công ty BTS,573df931-5d3e-4f02-8f90-ae56a7db08e9,HNX,"Công ty Cổ phần Xi măng Bút Sơn tiền thân là Ban quản lí công trình xây dựng Nhà máy Xi măng Bút Sơn thành lập năm 1997 và chuyển sang hoạt động theo mô hình cổ phần năm 2005. Hoạt động kinh doanh chính của Công ty là sản xuất và kinh doanh xi măng với các sản phẩm chủ đạo Xi măng Pooclăng PCB 30; Xi măng PC40, clinker mang thương hiệu Bút Sơn. Sản phẩm Xi măng Bút Sơn được sản xuất trên dây chuyển dây chuyền công nghệ đồng bộ, hiện đại, công suất 2,6 triệu tấn clinker/năm. Sản phẩm của Công ty được tiêu thụ tại Hưng Yên, Thái Bình, Vĩnh Phúc, Tây Nguyên, Hà Nội, Nam Định và Hà Nam. Xi măng Bút Sơn đã gắn liền với các công trình trọng điểm quốc gia như Đường Hồ Chí Minh, đường dây 110KV Bắc Nam, thủy điện Tuyên Quang, Sơn La, cầu Tân Đệ, cầu Thanh Trì, Trung tâm Hội nghị quốc gia, công trình thủy điện PlayKrong Kon Tum, thủy điện Ba Hạ Phú Yên. BTS được niêm yết tại Sở Giao dịch Chứng khoán Hà Nội (HNX) từ năm 2006.",Xây dựng và Vật liệu,2350
d54d96bd-ce40-4ed0-9e3c-7bbaed2fc15b,BTW,Công ty Cổ phần Cấp nước Bến Thành,573df931-5d3e-4f02-8f90-ae56a7db08e9,HNX,"Công ty Cổ phần Cấp nước Bến Thành (BTW) có tiền thân là Chi nhánh Cấp nước Sài Gòn, được thành lập năm 1991. BTW chính thức hoạt động theo mô hình công ty cổ phần từ năm 2007. Hoạt động kinh doanh chính của Công ty là cung ứng, kinh doanh nước sạch cho nhu cầu tiêu dùng và sản xuất thuộc khu vực quận 1 và quận 3 của thành phố Hồ Chí Minh. BTW được niêm yết và giao dịch trên Sở Giao dịch Chứng khoán Hà Nội (HNX) từ cuối năm 2017.",Nước & Khí đốt,7570
9edaea95-b24e-44e6-ad05-7eab7b965a38,BVS,Công ty Cổ phần Chứng khoán Bảo Việt,573df931-5d3e-4f02-8f90-ae56a7db08e9,HNX,"Công ty Cổ phần Chứng khoán Bảo Việt (BVS) là công ty chứng khoán đầu tiên được thành lập tại Việt Nam năm 1999 với cổ đông sáng lập là Tập đoàn Bảo Việt. Công ty hoạt động chính trong lĩnh vực môi giới chứng khoán, trái phiếu, tư vấn đầu tư, bảo lãnh phát hành. BVS hợp tác với các tổ chức tài chính lớn trên thế giới như Marco Polo Securities USA, ACH Investment Pte Ltd, DCG Capital Pte Ltd; Duxton Asset Management, Clever Technology Co Limited, Heungkuk Asset Management, Dragon Capital, Ward Haven, các quỹ nước ngoài và quỹ nội của Vinacapital. Trong năm 2024, Công ty đứng vị trí thứ 8 với 3.02% thị phần môi giới cổ phiếu niêm yết tại HNX. Doanh thu nghiệp vụ môi giới chứng khoán có giá trị bằng 318,59 tỷ đồng, tăng 3.52% so với cùng kỳ. Nợ vay ký quỹ/Vốn chủ sở hữu ở mức 119.15%, tăng 2.16%. Lợi nhuận từ FVTPL có giá trị bằng 49,36 tỷ đồng, giảm 16.51% và đóng góp 9.63 % tổng lợi nhuận hoạt động. Lợi nhuận trước thuế có giá trị bằng 240,93 tỷ đồng, tăng 2.43%. Tỷ lệ sinh lời trên vốn chủ sở hữu (ROE) ở mức 8.35%, giảm 0.36%. Ngày 18/12/2006, BVS chính thức giao dịch trên Sở Giao dịch Chứng khoán Hà Nội (HNX).",Dịch vụ tài chính,8770
f0a68f42-2f85-44fb-8e74-991f2e7f8710,BXH,Công ty Cổ phần VICEM Bao bì Hải Phòng,573df931-5d3e-4f02-8f90-ae56a7db08e9,HNX,"Công ty Cổ phần VICEM Bao bì Hải Phòng (BXH) có tiền thân là Xí nghiệp Bao bì Xi măng Hải Phòng (thuộc Công ty Xi măng Hải Phòng). Năm 2004, Công ty chuyển đổi mô hình kinh doanh hoạt động dưới dạng là Công ty Cổ phần. Lĩnh vực kinh doanh chính của Công ty là: Sản xuất và kinh doanh vỏ bao bì xi măng và các loại vỏ bao bì khác; Sản xuất nguyên vật liệu cho ngành sản xuất bao bì... BXH là đơn vị đi đầu trong chương trình chuyển đổi sản xuất của Công ty Xi măng Hải Phòng theo chủ trương công nghiệp hoá  - hiện đại hoá. Công ty có lợi thế về vị trí địa lý do nằm tại khu vực gần Công ty Xi măng Hải Phòng  - thị trường tiêu thụ chính, gần cảng biển, đường quốc lộ, giao thông rất thuận lợi vì vậy đã tiết kiệm được chi phí vận chuyển. Đây là một điều kiện thuận lợi cơ bản giúp Công ty chiếm lĩnh và duy trì vai trò là nhà cung cấp vỏ bao chủ yếu cho Công ty Xi măng Hải Phòng. Công ty được đầu tư dây chuyền hiện đại của Cộng hòa liên Bang Đức và Cộng hòa Áo, chuyên sản xuất các loại vỏ bao đựng xi măng như bao KPK, PK, công suất giai đoạn 1 là 25 triệu vỏ bao/năm. Ngày 25/11/2009, BXH chính thức giao dịch tại Sở Giao dịch Chứng khoán Hà Nội (HNX).",Hàng công nghiệp,2720
2a98779d-0c99-4bb0-a43d-33e67a286dc7,C69,Công ty Cổ phần Xây dựng 1369,573df931-5d3e-4f02-8f90-ae56a7db08e9,HNX,"Công ty Cổ phần Xây dựng 1369 (C69) được thành lập vào tháng 08/2003. Lĩnh vực hoạt động kinh doanh chính của Công ty là: Nhà thầu xây dựng; Hoạt động kiến trúc và tư vấn kỹ thuật, tư vấn quản lý dự án; Khai thác, sản xuất, kinh doanh, xuất khẩu khoáng sản; Bốc xúc, vận tải hàng hoá bằng đường bộ... C69 đã trở thành công ty đại chúng vào năm 2016. C69 là nhà thầu chính thiết kế thi công các công trình xây dựng công nghiệp, nhà xưởng và lắp đặt các thiết bị kèm theo với một số công trình tiêu biểu như Công trình hạ tầng Khu đô thị Cầu Sến Uông Bí tỉnh Quảng Ninh, Nhà máy xi măng trắng Phúc Đạt, Nhà máy gạch ngói Kim Thành. Ngoài ra, C69 còn tiến hành xây dựng một số công trình như nhà xưởng Việt Nhật, Trạm nghiền Quảng Bình, Showroom ô tô Mitsubishi Hải Dương….Bên cạnh đó, C69 cũng tham gia khai thác đá làm vật liệu xây dựng tại Thôn Đồng Vải  - Quảng Ninh, sản lượng khai thác đạt 3.500m3/tháng. Ngày 21/04/2017, C69 chính thức giao dịch tại Sở Giao dịch Chứng khoán Hà Nội (HNX).",Xây dựng và Vật liệu,2350
ae97cb64-9db3-4d94-8e48-e2508fb95857,CAG,Công ty Cổ phần Cảng An Giang,573df931-5d3e-4f02-8f90-ae56a7db08e9,HNX,"Công ty Cổ phần Cảng An Giang (CAG), tiền thân là Cảng Mỹ Thới, tiền thân là Cảng Mỹ Thới An Giang được thành lập năm 1985. CAG chính thức hoạt động dưới mô hình công ty cổ phần từ năm 2011. Công ty hoạt động chính trong lĩnh vực cung cấp dịch vụ cung ứng tàu biển, hỗ trợ vận chuyển đường thủy, kho bãi, bốc xếp hàng, đại lý vận tải. Về hệ thống kho bãi, Cảng Mỹ Thới nằm trên bờ phải Sông Hậu, với diện tích mặt bằng là 42.585,2 m2, cách phao “0” cửa luồng Định An 160km về phía hạ lưu và cách thành phố Long Xuyên 10 km về phía thượng lưu, có 5.900 m2 kho và 10.500 m2 bãi chứa hàng tổng hợp. Cảng Bình Long có 6.159 m2 kho và 3.200 m2 bãi chứa hàng tổng hợp, với nhiều cẩu, đầu kéo, rơ  - móoc các loại giúp thực hiện các nghiệp vụ xuất nhập nhanh chóng, an toàn. Ngày 04/12/2017, CAG chính thức giao dịch trên Sở Giao dịch Chứng khoán Hà Nội (HNX).",Vận tải,2770
ba1dddd9-c1dc-47ce-b713-f418b461d04a,CAN,Công ty Cổ phần Đồ hộp Hạ Long,573df931-5d3e-4f02-8f90-ae56a7db08e9,HNX,"Công ty Cổ phần Đồ hộp Hạ Long (CAN), tiền thân là Nhà máy Cá hộp Hạ Long, được thành lập năm 1957. Năm 1999, Công ty chuyển đổi mô hình kinh doanh hoạt động dưới dạng là Công ty Cổ phần. Công ty chuyên về các sản phẩm đồ hộp, giò chả và xúc xích, trong đó các sản phẩm về đồ hộp chiếm tỷ trọng lớn nhất trong doanh thu của Công ty. Với hơn 60 năm hình thành và phát triển, CAN đã xây dựng được thương hiệu gần gũi với người tiêu dùng, thị phần của CAN tập trung chủ yếu ở thị trường miền Bắc. Sản phẩm của công ty đã được xuất khẩu đến các thị trường lớn như EU, Mỹ và Hàn Quốc. Ngày 08/06/2009, CAN chính thức giao dịch trên Sở Giao dịch Chứng khoán Hà Nội (HNX).",Sản xuất thực phẩm,3570
07c2bffe-7b5c-4d35-aa59-edb5529509bd,CAP,Công ty Cổ phần Lâm Nông sản Thực phẩm Yên Bái,573df931-5d3e-4f02-8f90-ae56a7db08e9,HNX,"Công ty Cổ phần Lâm Nông sản Thực phẩm Yên Bái (CAP) tiền thân là Nhà máy giấy Yên Bái được thành lập năm 1972. Năm 2004, Công ty chuyển đổi mô hình kinh doanh hoạt động dưới dạng là Công ty Cổ phần. Lĩnh vực kinh doanh chủ yếu của Công ty là chuyên sản xuất, kinh doanh và xuất khẩu các sản phẩm giấy đế, vàng mã và tinh bột sắn mang nhãn hiệu Yfaco. Trong đó doanh thu từ giấy đế chiếm tỷ trọng cao nhất trong các năm qua, tiếp đến là tinh bột sắn và vàng mã. Công ty hiện có 10 dây chuyền sản xuất giấy đế do Đài Loan sản xuất, tổng công suất 15.000 Tấn /năm; 01 dây chuyền chế biến tinh bột sắn do Hà Lan sản xuất, công suất: 10.000 tấn/năm; 01 Nhà máy gia công giấy vàng mã xuất khẩu sang thị trường Đài Loan, công suất 4.000 tấn/năm. Sản phẩm của công ty đạt tiêu chuẩn chất lượng EU và được tiêu thụ trên toàn quốc và đã xuất khẩu sang Đài Loan và Trung Quốc. Ngày 09/01/2008, CAP chính thức giao dịch trên Sở Giao dịch Chứng khoán Hà Nội (HNX).",Lâm nghiệp và Giấy,1730
137bf5b6-4790-4c4d-bb5b-f366e95fe9e0,CAR,Công ty cổ phần Tập đoàn Giáo dục Trí Việt,573df931-5d3e-4f02-8f90-ae56a7db08e9,HNX,"Công ty cổ phần Tập đoàn Giáo dục Trí Việt (CAR) là một doanh nghiệp hoạt động trong lĩnh vực giáo dục, được thành lập từ năm 2013. Hoạt động kinh doanh chính của công ty là cung cấp các dịch vụ giáo dục kỹ năng sống và tiếng Anh. CAR hiện là đơn vị độc quyền nhận nhượng quyền sản phẩm giáo dục từ Tập đoàn Giáo dục Fastrackids (Mỹ). Công ty chủ yếu kinh doanh tại thị trường Hà Nội. Các lớp chính khóa, ngoại khóa về kỹ năng sống đã được công ty tổ chức giảng dạy tại hơn 30 trường tại nhiều quận nội thành Hà Nội như THCS Marie Curie, trường Liên cấp Đa trí tuệ, Tiểu học Mỹ Đình 1,... Ngày 23/10/2024, CAR chính thức giao dịch trên Sở giao dịch Chứng khoán Hà Nội (HNX).",Tư vấn & Hỗ trợ Kinh doanh,2790
e461b1d3-d0af-494f-8988-34d47b96e9c1,CCR,Công ty Cổ phần Cảng Cam Ranh,573df931-5d3e-4f02-8f90-ae56a7db08e9,HNX,"Công ty Cổ phần Cảng Cam Ranh (CCR) có tiền thân là Cảng Ba Ngòi được thành lập được thành lập vào năm 1991. Hoạt động sản xuất chính của công ty là bốc xếp hàng hóa, dịch vụ kho bãi và lưu giữ hàng hóa, kinh doanh dịch vụ logistic, dịch vụ đại lý tàu biển, sửa chữa tàu biển, lai dắt tàu biển. CCR chính thức hoạt động theo mô hình công ty cổ phần từ năm 2015. Công ty đang khai thác 2 bến với 2 cầu bến nằm liền kề nhau là bến số 1 và bến số 2 với tổng chiều dài cầu bến đạt 362m. Diện tích kho chứa hàng của công ty rộng 15.500m2, tổng diện tích bãi chứa hàng 110.000m2 và sức chứa tổng cộng đạt 350.000 tấn. Cảng Cam Ranh hiện đang được quy hoạch là 1 trong 17 cảng đầu mối loại 1 với khu bến tàu chính cho tàu 3-5 vạn DWT. Ngày 19/11/2021, CCR chính thức giao dịch trên Sở Giao dịch Chứng khoán Hà Nội (HNX).",Vận tải,2770
2f5b4633-da98-44d4-820e-c1feeafaad9c,CDN,Công ty Cổ phần Cảng Đà Nẵng,573df931-5d3e-4f02-8f90-ae56a7db08e9,HNX,"Công ty Cổ phần Cảng Đà Nẵng (CDN) được thành lập năm 1977. Công ty hoạt động chủ yếu trong lĩnh vực kinh doanh cảng và kho bãi. Hiện tại, công ty đang vận hành và khai thác cảng Đà Nẵng  - cảng biển lớn nhất khu vực miền Trung. Cảng Đà Nẵng sở hữu gần 1.700m cầu bến, cùng với các thiết bị xếp dỡ và kho bãi hiện đại, đảm bảo năng lực khai thác lên đến trên 12 triệu tấn/năm và hệ thống kho bãi có diện tích tổng cộng trên 20 hecta. Với vị trí thuận lợi trong việc giao thương hàng hải, Cảng Đà Nẵng hiện đang được quy hoạch cảng tổng hợp quốc gia (cảng loại I). CDN được niêm yết tại Sở Giao dịch Chứng khoán Hà Nội (HNX) từ Ngày 30/11/2016.",Vận tải,2770
d576104f-387c-482c-b95a-915575c8b1ea,CEO,Công ty Cổ phần Đầu tư C.E.O,573df931-5d3e-4f02-8f90-ae56a7db08e9,HNX,"Công ty Cổ phần Đầu tư C.E.O (CEO) tiền thân là Công ty TNHH Thương mại, Xây dựng và Công nghệ Việt Nam (VITECO) được thành lập vào năm 2001. Công ty chính thức chuyển sang hoạt động theo mô hình công ty cổ phần từ tháng 03/2007. CEO Group là một tập đoàn kinh doanh đa ngành, trong đó Bất động sản và giáo dục đào tạo gắn với xuất khẩu lao động là hai trụ cột kinh doanh chính. CEO Group đang sở hữu 16 dự án BĐS tại Hà Nội, Phú Quốc và nhiều địa phương khác với quy mô đất lên đến hơn 700 ha, như tòa tháp văn phòng CEO (Phạm Hùng, Hà Nội), khu đô thị Sunny Garden City (Quốc Oai, Hà Nội), khu đô thị River Silk City (Hà Nam)… Bên cạnh đó, CEO cũng đang mở rộng sang lĩnh vực bất động sản nghỉ dưỡng tại Phú Quốc. Ngày 29/09/2014, CEO chính thức giao dịch trên Sở Giao dịch Chứng khoán Hà Nội (HNX).",Bất động sản,8630
76e50f52-5165-4125-bf9a-13cec00330de,CET,Công ty Cổ phần HTC Holding,573df931-5d3e-4f02-8f90-ae56a7db08e9,HNX,"Công ty Cổ phần HTC Holding (CET) được thành lập vào năm 2009 với lĩnh vực hoạt động chủ yếu là sản xuất và xuất khẩu các loại tinh dầu tự nhiên với sản phẩm chủ đạo là tinh dầu quế. Công ty đã đầu tư xây dựng nhà máy chiết xuất tinh dầu quế tại tỉnh Lào Cai với công suất chiết suất 3,5 tấn thành phẩm mỗi tháng. Bên cạnh sản phẩm chủ đạo là tinh dầu quế, Công ty còn sản xuất các sản phẩm khác nhau như tinh dầu bạc hà, húng quế, gừng, sả… với sản lượng hàng tháng đạt từ 0,5 – 2 tấn mỗi loại. Sản phẩm của Công ty được xuất khẩu sang hơn 20 nước trên thế giới như Mỹ, Pháp, Anh, Đức, và các Tiểu vương quốc Ả Rập Thống nhất (UAE). CET được niêm yết và giao dịch trên Sở Giao dịch Chứng khoán Hà Nội (HNX) từ tháng 07/2017.",Hàng cá nhân,3760
4d45bca3-7f87-4fd3-ba9c-84c8b771a3e4,CIA,Công ty Cổ Phần Dịch Vụ Sân Bay Quốc Tế Cam Ranh,573df931-5d3e-4f02-8f90-ae56a7db08e9,HNX,"Công ty Cổ Phần Dịch Vụ Sân Bay Quốc Tế Cam Ranh (CIA) có tiền thân là Công Ty Cổ Phần Thương Mại Hàng Không Cam Ranh, được thành lập vào năm 2009. Công ty hoạt động trong lĩnh vực cung cấp dịch vụ hàng không và phi hàng không tại Sân bay Quốc tế Cam Ranh. Công ty hiện là nhà cung cấp chính dịch vụ ăn uống, dịch vụ phòng chờ hạng thương gia cho 3/3 hãng hàng không có đường bay nội địa thường xuyên (Vietnam Airlines, Vietjet Air, Jetstar) và 8/12 hãng hàng không có đường bay quốc tế tại sân bay Cam Ranh. CIA được niêm yết và giao dịch trên Sở Giao dịch Chứng khoán Hà Nội (HNX) từ tháng 11/2017.",Vận tải,2770
67a31069-18d6-466c-8f19-21070b160cfb,CJC,Công ty CJC,573df931-5d3e-4f02-8f90-ae56a7db08e9,HNX,"Công ty CP Cơ điện Miền Trung tiền thân là Xí Nghiệp sửa chữa Cơ điện thuộc Công ty Điện Lực 3 thành lập năm 1987. Năm 2006 chuyển sang hoạt động theo mô hình cổ phần. Hoạt động kinh doanh chính của công ty là cung cấp, chế tạo và lắp đặt thiết bị cơ khí thuỷ công phục vụ cho các công trình thuỷ điện, thuỷ lợi. Sản phẩm chủ yếu của công ty là dây cáp và vật tư thiết bị điện. Công ty đã có uy tín và vị thế lớn trên thị trường miền Trung và có bề dày kinh nghiệm trong lĩnh vực sản xuất vật tư thiết bị phục vụ cho ngành điện như: xà, cột thép, thiết bị cơ khí thuỷ công, hộp bảo vệ công tơ các loại bằng thép, bằng vật liệu Composite, dây và cáp điện; sửa chữa cải tạo máy biến áp. Sản phẩm của công ty chủ yếu được tập trung tiêu thụ tại khu vực miền Trung. Sản phẩm của Công ty gắn liên vời các công trình thuỷ điện như công trình Thuỷ lợi  - Thuỷ điện Quảng Trị, Thuỷ điện Bản Vẽ  - Nghệ An, Thuỷ điện Khe Diên  - Quảng Nam. Ngày 14/12/2019, CJC chính thức giao dịch trên Sở Giao dịch Chứng khoán Hà Nội (HNX).",Điện tử & Thiết bị điện,2730
c28e5f38-7176-49eb-8dc6-1e01112beec7,CKV,Công ty Cổ phần CokyVina,573df931-5d3e-4f02-8f90-ae56a7db08e9,HNX,"Công ty Cổ phần CokyVina (CKV) tiền thân là Công ty dịch vụ kỹ thuật và xuất nhập khẩu vật tư thiết bị Bưu chính Viễn thông được thành lập năm 1990. Năm 2005 công ty chuyển sang hoạt động theo mô hình công ty cổ phần. Hoạt động sản xuất kinh doanh của công ty tập trung vào các lĩnh vực kinh doanh mua bán các thiết bị đầu cuối, thiết bị truyền dẫn; dịch vụ ủy thác nhập khẩu cho VNPT; sản xuất dây thuê bao, dây bọc cáp quang và thi công xây lắp hệ thống điện dân dụng, điện tử. Doanh thu từ hoạt động thương mại và dịch vụ ủy thác nhập khẩu chiếm hơn 80% tổng doanh thu của công ty. Khách hàng chủ yếu của công ty là các công ty, bưu điện tỉnh, thành trong cả nước của VNPT.",Thiết bị và Phần cứng,9570
